,BonusAmount,Trialid,action,comments,design,difficulty,engagement,expTime,gambleDelay,gambleRT,gender,indexOf,interest,length,outcomeRT,pbGamble,phase,recordedPresses,recordedTimes,response,standardGamble,status,switchTimes,template,templates,trialNumber,understand,uniqueid,viewTime
490,,4,,,,,,,3122.203334,0,,,,,383,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",798,1498,2407,3187,4107,4826,5629,6459",success,4,,",668,144,248,189,239,163,127,213",,,59,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
491,,22,,,,,,,2396.521812,0,,,,,307,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",717,1497,2283,3126,3821,4607,5286,6086",success,2,,",587,192,165,182,123,114,92,152",,,60,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
492,,4,,,,,,,1012.690614,0,,,,,215,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",533,1344,2133,2903,3694,4402,5122,5832",success,4,,",462,105,254,122,177,92,84,101",,,61,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
493,,34,,,,,,,972.5191306,0,,,,,174,12,,",jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey",",652,1012,1692,2424,3081,3800,4294,4940,5712,6322",success,4,,",925,79,75,99,499,11,156,22",,,62,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
494,,1,,,,,,,2199.754948,0,,,,,364,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",503,1413,2214,2953,3734,4513,5283,6074",success,1,,",463,172,226,162,132,156,147,107",,,63,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
495,,24,,,,,,,949.6872435,0,,,,,350,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey",",554,1244,1934,2772,3444,4095,4791,5174,5864",success,4,,",415,116,59,184,54,53,423,110",,,64,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
496,,22,,,,,,,884.1073683,0,,,,,268,12,,",jkey,jkey,fkey,jkey,fkey,jkey,fkey",",547,2283,2988,3799,4658,5377,6271",success,2,,",480,191,256,82,203,214,113,155",,,65,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
497,,31,,,,,,,2365.729703,0,,,,,232,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",669,1502,2261,3118,3917,4815,5497,6289",success,1,,",598,174,174,197,195,197,111,175",,,66,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
498,,2,,,,,,,3010.30002,0,,,,,0,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",738,1466,2381,3167,4115,4845,5587,6380",failOutcome,2,,",657,157,159,237,233,133,169,113",,,67,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
499,,38,,,,,,,572.0700166,883,,,,,357,0,,",jkey,fkey,jkey,space,fkey,jkey,fkey,jkey,fkey,jkey",",820,1130,2051,2600,3223,4129,5121,6036,6871,7750",gamble,8,,",1062,321,485,317,363,200,282,326",,,68,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
500,,22,,,,,,,3319.497328,0,,,,,181,48,,",fkey,jkey,fkey,jkey,jkey,fkey,jkey",",577,1359,2232,2946,4619,5508,6238",success,2,,",493,158,184,124,274,171,294,41",,,69,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
501,,5,,,,,,,1280.944268,0,,,,,239,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",622,1356,2132,2903,3691,4432,5196,5912",success,5,,",463,266,71,176,72,162,144,113",,,70,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
502,,1,,,,,,,1498.19063,0,,,,,234,24,,",fkey,jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey",",554,1286,2214,2805,3255,4139,4956,5718,6448",success,1,,",494,94,312,395,197,263,85,121",,,71,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
503,,38,,,,,,,2855.953481,712,,,,,151,36,,",jkey,fkey,jkey,fkey,jkey,space,fkey,jkey,fkey",",545,1245,1976,2785,3543,4075,4534,5274,6271",gamble,8,,",427,72,142,207,79,341,213,196",,,72,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
504,,21,,,,,,,3178.697659,0,,,,,205,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",631,1309,2119,2932,3723,4472,5272,6118",success,1,,",551,35,218,137,143,154,212,143",,,73,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
505,,28,,,,,,,3190.738153,0,,,,,123,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",617,1404,2178,3008,3997,4708,5423,6137",success,8,,",557,165,114,155,404,112,96,72",,,74,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
506,,39,,,,,,,595.4487413,768,,,,,234,0,,",fkey,jkey,space,fkey,jkey,fkey,jkey,fkey,jkey",",501,1209,1810,2315,3065,3830,4672,5532,6344",gamble,9,,",421,145,400,125,190,167,234,143",,,75,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
507,,9,,,,,,,3554.861078,0,,,,,314,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",552,1260,2064,2763,3616,4430,5128,5857",success,9,,",459,85,152,115,240,86,160,104",,,76,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
508,,9,,,,,,,1942.282886,0,,,,,225,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",406,1216,2007,2968,3725,4437,5316,6006",success,9,,",317,225,31,405,157,91,222,103",,,77,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
509,,32,,,,,,,3328.737367,0,,,,,401,48,,",fkey,jkey,fkey,jkey,jkey,fkey,jkey",",513,1279,2178,2961,4634,5573,6340",success,2,,",455,126,307,113,233,210,234,219",,,78,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
510,,32,,,,,,,3710.484094,0,,,,,240,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",476,767,1549,2268,3128,3837,4684,5438,6147",success,2,,",687,168,78,165,175,162,135,169",,,79,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
511,,34,,,,,,,3305.368944,0,,,,,267,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",484,1253,2013,2807,3583,4343,5173,5940",success,4,,",455,72,199,138,155,95,225,145",,,80,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
512,,25,,,,,,,2960.704666,0,,,,,226,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",622,1345,2092,2875,3526,4474,5145,5906",success,5,,",487,111,126,190,36,274,96,98",,,81,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
513,,35,,,,,,,1237.192741,862,,,,,138,12,,",fkey,jkey,fkey,space,jkey,fkey,jkey,fkey,jkey",",500,1301,2170,2608,3150,3929,4721,5489,6329",gamble,5,,",419,254,142,382,135,185,118,288",,,82,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
514,,24,,,,,,,814.8643635,0,,,,,234,12,,",jkey,jkey,fkey,jkey,fkey,jkey,fkey",",623,2344,3044,3703,4501,5114,5852",success,4,,",543,194,284,84,22,84,72,36",,,83,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
515,,35,,,,,,,3495.747661,546,,,,,213,48,,",jkey,fkey,jkey,fkey,jkey,space,fkey,jkey,fkey",",504,1305,2007,2890,3594,4596,4910,5603,6415",gamble,5,,",424,153,103,151,164,655,179,98",,,84,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
516,,1,,,,,,,1182.224947,0,,,,,214,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",586,1333,2090,2781,3514,4222,4902,5566",success,1,,",459,97,211,53,93,105,24,30",,,85,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
517,,8,,,,,,,606.7153767,0,,,,,375,0,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",597,1460,2347,3056,3896,4677,5445,6247",success,8,,",525,247,194,184,194,120,157,162",,,86,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
518,,35,,,,,,,562.4710299,957,,,,,356,0,,",fkey,jkey,space,fkey,jkey,fkey,jkey,fkey,jkey",",482,1193,1982,2409,3173,3962,4783,5482,6254",gamble,5,,",395,100,553,164,203,94,123,174",,,87,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
519,,29,,,,,,,533.3206877,0,,,,,324,0,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",457,1288,2117,2875,3689,4572,5279,6291",success,9,,",388,112,286,143,186,132,267,181",,,88,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
520,,29,,,,,,,3063.469917,0,,,,,335,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",535,1384,2205,3045,4144,4803,5669,6370",success,9,,",454,299,107,234,442,57,159,144",,,89,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
521,,34,,,,,,,997.8125661,0,,,,,186,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",536,1305,2084,2844,3677,4285,5006,5694",success,4,,",456,133,228,68,115,24,167,77",,,90,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
522,,8,,,,,,,1416.236682,0,,,,,281,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",467,1298,2049,2838,3538,4266,4988,5697",success,8,,",397,192,146,112,103,93,105,54",,,91,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
523,,38,,,,,,,1682.836056,936,,,,,240,24,,",jkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey",",506,1312,2046,2845,3167,3749,4525,5375,6095",gamble,8,,",415,116,151,178,383,51,253,98",,,92,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
524,,31,,,,,,,3240.602845,0,,,,,365,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",513,843,1649,2522,3251,4003,4882,5802,6502",success,1,,",765,164,213,194,72,274,300,57",,,93,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
525,,28,,,,,,,1445.21715,0,,,,,136,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",444,816,1650,2416,3214,3976,4665,5471,6164",success,8,,",735,156,108,223,165,66,191,59",,,94,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
526,,21,,,,,,,2424.651172,0,,,,,426,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",551,1286,2098,2692,3589,4289,5106,5670",success,1,,",451,131,107,52,233,107,82,54",,,95,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
527,,28,,,,,,,1457.045131,0,,,,,245,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",457,1246,2023,2808,3528,4276,4947,5768",success,8,,",397,171,134,124,134,111,94,117",,,96,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
528,,28,,,,,,,1568.849604,0,,,,,260,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",664,1304,2086,2815,3578,4346,5154,5825",success,8,,",535,71,145,102,153,143,101,125",,,97,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
529,,4,,,,,,,1687.213914,0,,,,,370,24,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey",",619,1362,3001,3752,4492,5183,5941",success,4,,",483,190,219,112,143,90,114,106",,,98,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
530,,9,,,,,,,1283.851455,0,,,,,184,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",550,1332,2042,2876,3605,4342,5059,5682",success,9,,",493,103,177,120,82,55,125,64",,,99,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
531,,28,,,,,,,925.6804502,0,,,,,183,12,,",jkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey",",446,728,1475,2326,2995,3603,4325,5090,5875,6601",success,8,,",648,133,291,516,198,111,184,43",,,100,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
532,,9,,,,,,,2550.022574,0,,,,,183,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",522,1282,2041,2790,3572,4465,5122,5945",success,9,,",451,94,179,127,132,195,103,126",,,101,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
533,,4,,,,,,,3450.826477,0,,,,,181,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",551,1281,2071,2806,3571,4302,5010,5811",success,4,,",471,116,148,93,139,115,87,203",,,102,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
534,,31,,,,,,,3190.662398,0,,,,,288,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey,fkey",",486,727,1506,2246,2945,3655,4357,4996,5662,6055",success,1,,",671,119,114,85,90,23,72,396",,,103,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
535,,2,,,,,,,2554.026017,0,,,,,285,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",670,1282,1972,2588,3251,3932,4717,5323",success,2,,",577,8,33,27,11,64,95,51",,,104,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
536,,25,,,,,,,2056.775269,0,,,,,208,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",551,1242,1993,2775,3513,4121,4851,5521",success,5,,",491,53,105,102,85,73,94,84",,,105,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
537,,5,,,,,,,2513.985311,0,,,,,167,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",481,1187,1994,2602,3281,3911,4677,5270",success,5,,",401,92,115,35,40,18,54,91",,,106,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
538,,21,,,,,,,2452.338679,0,,,,,274,36,,",fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey",",380,1020,1719,2369,3029,3470,4111,4862,5549",success,1,,",280,43,64,90,386,55,115,53",,,107,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
539,,35,,,,,,,863.3420628,665,,,,,172,12,,",jkey,fkey,space,jkey,fkey,jkey,fkey,jkey,fkey",",479,1238,2068,2952,3648,4350,5088,5789,6479",gamble,5,,",399,148,1028,32,165,32,155,33",,,108,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
540,,4,,,,,,,2351.961806,0,,,,,138,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",524,1230,1981,2710,3572,4160,4991,5640",success,4,,",457,67,96,174,138,88,132,40",,,109,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
541,,32,,,,,,,2344.938291,0,,,,,220,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",437,1117,1896,2657,3438,4098,4866,5668",success,2,,",346,64,177,92,156,72,133,105",,,110,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
542,,75,,,,,,,1057.402796,0,,,,,238,12,,",jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey",",612,1494,2172,2921,3541,4134,4562,5343,6162",success,5,,",552,143,156,24,109,346,174,172",,,111,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
543,,8,,,,,,,733.1180858,0,,,,,219,12,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",507,1309,2070,2810,3607,4299,5010,5733",success,8,,",431,141,165,105,159,67,115,37",,,112,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
544,,32,,,,,,,3478.084432,0,,,,,223,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",506,1296,1993,2808,3516,4326,5066,5816",success,2,,",428,131,124,191,68,144,143,95",,,113,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
545,,39,,,,,,,2042.734676,787,,,,,231,24,,",jkey,fkey,jkey,fkey,space,jkey,fkey,jkey,fkey",",490,1232,2001,2785,3319,3874,4648,5369,6163",gamble,9,,",410,105,183,34,571,65,208,88",,,114,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
546,,31,,,,,,,1560.932565,0,,,,,84,24,,",jkey,fkey,fkey,jkey,fkey,jkey,fkey",",639,1479,2958,3618,4424,4968,5648",success,1,,",579,148,116,173,24,83,9,19",,,115,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
547,,2,,,,,,,1553.487742,0,,,,,172,24,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",520,1161,1962,2550,3251,3943,4755,5342",success,2,,",441,25,104,44,22,54,104,93",,,116,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
548,,31,,,,,,,594.8216139,0,,,,,144,0,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",496,1154,1916,2674,3410,4098,4896,5573",success,1,,",462,32,79,163,55,103,134,62",,,117,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
549,,75,,,,,,,633.5752089,0,,,,,264,12,,",fkey,jkey,fkey,jkey,fkey,fkey,jkey,fkey,jkey",",521,1272,2052,2709,3400,3821,4480,5330,6070",success,5,,",431,150,159,52,433,43,224,114",,,118,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
550,,4,,,,,,,944.263053,0,,,,,175,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",578,1285,2038,2805,3648,4307,4997,5666",success,4,,",386,115,184,171,104,170,7,102",,,119,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
551,,2,,,,,,,2689.223108,0,,,,,159,36,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",646,866,1586,2368,3054,3755,4542,5144,5835",success,2,,",786,59,206,82,33,63,65,13",,,120,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
552,,24,,,,,,,2028.295503,0,,,,,186,36,,",fkey,jkey,fkey,fkey,jkey,fkey,jkey",",667,1279,2009,3347,4029,4710,5277",success,4,,",549,25,74,32,44,83,4,12",,,121,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
553,,8,,,,,,,3491.660848,0,,,,,193,48,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",440,1215,1942,2650,3438,4140,4909,5600",success,8,,",356,147,64,115,162,87,141,54",,,122,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
554,,29,,,,,,,2437.296263,0,,,,,165,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",525,1342,1984,2770,3485,4124,4843,5495",success,9,,",444,93,101,137,122,2,54,55",,,123,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
555,,24,,,,,,,2428.087206,0,,,,,182,36,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,jkey,fkey",",502,1277,1916,2656,3378,4116,4677,5141,5914",success,4,,",443,150,65,18,114,63,475,12",,,124,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
556,,5,,,,,,,770.912077,0,,,,,261,12,,",jkey,jkey,fkey,fkey,jkey,fkey,jkey,fkey",",512,1925,2570,2928,3615,4346,5049,5726",success,5,,",425,93,83,335,112,33,86,81",,,125,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
557,,21,,,,,,,1059.934707,0,,,,,110,12,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,fkey,jkey",",450,1089,1850,2519,3209,3863,4509,5060,5698",success,1,,",360,34,140,45,33,53,544,47",,,126,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
558,,34,,,,,,,3436.098672,914,,,,,465,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,space,fkey",",463,1173,1950,2632,3302,4125,4705,4923,5888",gamble,4,,",393,93,154,51,41,105,105,355",,,127,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
559,,29,,,,,,,2806.001905,0,,,,,184,48,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",548,1263,1985,2731,3628,4324,5015,5787",success,9,,",473,53,114,78,345,34,82,62",,,128,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
560,,29,,,,,,,3681.716737,0,,,,,254,60,,",fkey,jkey,fkey,jkey,fkey,jkey,fkey,jkey",",563,1292,2083,2763,3573,4395,5083,5836",success,9,,",494,154,81,73,170,175,84,135",,,129,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
561,,25,,,,,,,836.1384271,0,,,,,200,12,,",jkey,jkey,fkey,jkey,fkey,jkey,fkey",",549,2107,2829,3489,4239,4879,5548",success,5,,",469,182,148,39,65,73,73,13",,,130,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
562,,29,,,,,,,3441.558348,0,,,,,142,60,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",669,1379,2080,2797,3537,4198,4985,5637",success,9,,",598,78,79,65,64,66,124,73",,,131,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
563,,28,,,,,,,1435.119554,0,,,,,197,24,,",jkey,fkey,jkey,fkey,jkey,fkey,jkey,fkey",",636,1377,2084,2948,3524,4255,4971,5707",success,8,,",555,103,139,161,9,46,124,94",,,132,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
564,,,,,,,,,,,,,,,,,postquestionnaire,,,,,begin,,,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
565,1,,,,,,,,,,,,,,,,postquestionnaire,,,,,submit,,,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
566,,,,,,,,,,,,,,,,,,,,,,,,,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
567,,,,,,,8,,,,,,,,,,,,,,,,,,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
568,,,,,,0,,,,,,,,,,,,,,,,,,,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
569,,,,,,,,,,,,,,10,,,,,,,,,,,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
570,,,,,4,,,,,,,,,,,,,,,,,,,,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
571,,,,,,,,,,,1,,,,,,,,,,,,,,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
572,,,,,,,,,,,,,10,,,,,,,,,,,,,,,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
573,,,,,,,,,,,,,,,,,,,,,,,,,,,5,A3CSUQJ3WF1BKP:3Z4AIRP3C6DZ7N6MWFENH0ZUEB71XZ,
574,,,Begin,,,,,,,,,,,,,,INSTRUCTIONS,,,,,,,,"[u'instructions/instruct-1.html', u'instructions/instruct-2.html', u'instructions/instruct-3.html', u'instructions/instruct-ready.html']",,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
575,,,NextPage,,,,,,,,,0,,,,,INSTRUCTIONS,,,,,,,instructions/instruct-1.html,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,7286
576,,,NextPage,,,,,,,,,1,,,,,INSTRUCTIONS,,,,,,,instructions/instruct-2.html,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,21845
577,,,NextPage,,,,,,,,,2,,,,,INSTRUCTIONS,,,,,,,instructions/instruct-3.html,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,38901
578,,,FinishInstructions,,,,,,,,,3,,,,,INSTRUCTIONS,,,,,,,instructions/instruct-ready.html,,,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,23168
579,,1,,,,,,,1575.630202,0,,,,,493,24,,",jkey,fkey,fkey,jkey,fkey,jkey,jkey,fkey,jkey,jkey,fkey",",559,1023,1480,2199,3024,3631,4111,4752,5264,5632,6319",success,1,,",432,317,87,173,470,15,270,37",,,1,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
580,,35,,,,,,,3506.99946,942,,,,,286,48,,",jkey,fkey,jkey,jkey,fkey,jkey,fkey,jkey,space,jkey,fkey,jkey,jkey",",446,638,1239,1678,2470,3142,3814,4526,5014,6127,6467,7022,7383",gamble,5,,",494,455,151,45,46,102,1261,319",,,2,,A22ABLVEI5EGPL:32KTQ2V7RDF62GADMLR7LP1F5JNM9L,
